latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
29.771528,-95.33099,14.0,0,GMT,GMT

time,temperature_2m (°C),dew_point_2m (°C),wind_speed_10m (km/h),cloud_cover (%),shortwave_radiation (W/m²),precipitation (mm)
2022-05-23T05:00,22.9,19.0,12.3,1,0.0,0.00
2022-05-23T06:00,22.6,18.6,12.8,1,0.0,0.00
2022-05-23T07:00,22.2,18.3,11.6,1,0.0,0.00
2022-05-23T08:00,21.5,18.2,9.0,0,0.0,0.00
2022-05-23T09:00,21.0,18.1,8.7,18,0.0,0.00
2022-05-23T10:00,20.4,18.2,7.7,19,0.0,0.00
2022-05-23T11:00,20.1,18.2,8.2,95,0.0,0.00
2022-05-23T12:00,21.1,18.6,11.9,100,12.0,0.00
2022-05-23T13:00,21.2,18.5,13.0,100,47.0,0.00
2022-05-23T14:00,21.5,18.5,11.8,100,91.0,0.10
2022-05-23T15:00,22.1,18.8,9.4,100,170.0,0.10
2022-05-23T16:00,23.3,19.4,9.4,100,319.0,0.00
2022-05-23T17:00,25.2,20.1,10.0,100,721.0,0.00
2022-05-23T18:00,26.1,20.1,10.2,100,676.0,0.00
2022-05-23T19:00,26.3,20.1,11.6,100,473.0,0.00
2022-05-23T20:00,27.0,20.1,12.4,97,535.0,0.10
2022-05-23T21:00,27.7,20.2,14.7,55,554.0,0.00
2022-05-23T22:00,28.0,20.2,14.8,52,517.0,0.00
2022-05-23T23:00,27.5,19.9,16.1,61,270.0,0.00
2022-05-24T00:00,25.6,20.4,14.9,67,229.0,0.00
2022-05-24T01:00,24.8,20.5,12.2,100,46.0,0.00
2022-05-24T02:00,23.9,20.4,11.1,100,0.0,0.00
2022-05-24T03:00,23.3,20.5,8.4,100,0.0,0.00
2022-05-24T04:00,22.8,20.3,9.5,100,0.0,0.00
2022-05-24T05:00,22.6,20.0,15.5,100,0.0,0.00
2022-05-24T06:00,22.8,20.0,17.8,100,0.0,0.00
2022-05-24T07:00,23.2,20.4,18.7,100,0.0,0.00
2022-05-24T08:00,23.1,20.6,15.5,100,0.0,0.00
2022-05-24T09:00,22.7,20.6,13.4,100,0.0,0.00
2022-05-24T10:00,22.6,21.0,10.1,100,0.0,0.10
2022-05-24T11:00,23.3,21.8,9.8,100,0.0,0.30
2022-05-24T12:00,23.4,22.0,9.6,100,9.0,0.00
2022-05-24T13:00,20.9,19.3,9.2,100,34.0,15.00
2022-05-24T14:00,21.3,20.4,14.8,100,23.0,4.50
2022-05-24T15:00,22.5,20.9,18.6,100,120.0,0.80
2022-05-24T16:00,23.3,21.5,13.1,100,199.0,0.30
2022-05-24T17:00,23.6,21.7,10.8,100,264.0,0.70
2022-05-24T18:00,24.3,22.0,11.9,100,287.0,1.20
2022-05-24T19:00,25.7,22.1,20.0,100,539.0,0.10
2022-05-24T20:00,24.9,22.0,18.9,100,311.0,0.10
2022-05-24T21:00,26.2,22.4,23.9,100,533.0,0.20
2022-05-24T22:00,25.9,22.9,18.9,99,344.0,2.30
2022-05-24T23:00,26.7,22.7,20.3,42,277.0,0.20
2022-05-25T00:00,23.5,20.5,12.8,47,213.0,0.50
2022-05-25T01:00,23.4,20.6,13.3,100,39.0,0.00
2022-05-25T02:00,23.0,20.4,10.7,19,1.0,0.00
2022-05-25T03:00,22.6,20.9,11.0,26,0.0,0.00
2022-05-25T04:00,22.6,21.5,13.4,4,0.0,0.00
2022-05-25T05:00,22.6,21.5,17.1,17,0.0,0.00
2022-05-25T06:00,22.6,21.8,10.0,32,0.0,0.00
2022-05-25T07:00,22.5,21.8,8.2,29,0.0,0.00
2022-05-25T08:00,21.9,21.0,8.9,94,0.0,0.00
2022-05-25T09:00,20.9,19.9,17.1,100,0.0,9.80
2022-05-25T10:00,21.1,20.0,20.0,100,0.0,1.00
2022-05-25T11:00,21.5,20.1,6.4,100,0.0,4.30
2022-05-25T12:00,18.5,17.6,26.6,100,1.0,3.90
2022-05-25T13:00,19.4,17.9,13.2,100,131.0,0.00
2022-05-25T14:00,19.1,17.6,15.6,100,119.0,0.00
2022-05-25T15:00,21.1,17.7,12.3,31,377.0,0.00
2022-05-25T16:00,23.3,18.2,10.1,56,742.0,0.00
2022-05-25T17:00,25.3,18.2,13.4,40,880.0,0.00
2022-05-25T18:00,26.6,18.4,15.8,100,869.0,0.00
2022-05-25T19:00,26.9,18.1,14.4,66,605.0,0.00
2022-05-25T20:00,27.4,17.8,14.1,27,608.0,0.00
2022-05-25T21:00,27.8,17.6,15.0,73,731.0,0.00
2022-05-25T22:00,27.4,16.9,16.2,2,562.0,0.00
2022-05-25T23:00,27.3,16.2,11.8,2,467.0,0.00
2022-05-26T00:00,26.4,16.8,4.9,0,270.0,0.00
2022-05-26T01:00,23.7,18.1,6.9,0,82.0,0.00
2022-05-26T02:00,22.1,16.6,9.2,0,1.0,0.00
2022-05-26T03:00,21.3,15.8,10.1,0,0.0,0.00
2022-05-26T04:00,21.1,15.2,12.3,0,0.0,0.00
2022-05-26T05:00,19.9,15.5,7.6,0,0.0,0.00
2022-05-26T06:00,18.7,15.6,8.6,0,0.0,0.00
2022-05-26T07:00,19.9,15.1,4.1,0,0.0,0.00
2022-05-26T08:00,19.6,15.1,2.8,0,0.0,0.00
2022-05-26T09:00,19.3,14.9,5.5,0,0.0,0.00
2022-05-26T10:00,17.8,14.8,6.9,0,0.0,0.00
2022-05-26T11:00,16.2,14.3,9.4,0,0.0,0.00
2022-05-26T12:00,17.5,15.0,8.1,0,15.0,0.00
2022-05-26T13:00,20.6,16.0,12.2,0,157.0,0.00
2022-05-26T14:00,23.7,17.8,10.2,0,369.0,0.00
2022-05-26T15:00,25.8,17.6,11.8,0,583.0,0.00
2022-05-26T16:00,27.6,15.7,14.2,0,769.0,0.00
2022-05-26T17:00,28.8,14.9,16.2,0,904.0,0.00
2022-05-26T18:00,29.9,13.9,14.8,0,977.0,0.00
2022-05-26T19:00,30.7,14.1,15.2,0,996.0,0.00
2022-05-26T20:00,31.1,15.1,15.5,0,948.0,0.00
2022-05-26T21:00,31.3,15.5,14.1,0,839.0,0.00
2022-05-26T22:00,31.6,14.9,12.3,0,676.0,0.00
2022-05-26T23:00,31.2,15.6,10.8,0,483.0,0.00
2022-05-27T00:00,30.3,20.0,5.1,1,274.0,0.00
2022-05-27T01:00,26.7,19.0,10.5,0,84.0,0.00
2022-05-27T02:00,24.8,17.9,6.9,0,1.0,0.00
2022-05-27T03:00,24.3,19.9,14.1,1,0.0,0.00
2022-05-27T04:00,23.7,20.3,15.1,0,0.0,0.00
2022-05-27T05:00,23.2,21.0,12.9,0,0.0,0.00
2022-05-27T06:00,22.7,21.3,9.0,0,0.0,0.00
2022-05-27T07:00,22.5,21.4,11.5,0,0.0,0.00
2022-05-27T08:00,22.3,21.4,10.9,0,0.0,0.00
2022-05-27T09:00,22.1,21.4,8.7,0,0.0,0.00
2022-05-27T10:00,22.0,21.4,8.7,0,0.0,0.00
2022-05-27T11:00,21.2,20.9,6.0,7,0.0,0.00
2022-05-27T12:00,21.3,20.8,7.0,100,13.0,0.00
2022-05-27T13:00,23.2,21.4,6.7,7,139.0,0.00
2022-05-27T14:00,25.2,21.8,10.8,35,337.0,0.00
2022-05-27T15:00,26.8,22.1,12.3,15,502.0,0.00
2022-05-27T16:00,28.3,22.2,13.0,8,693.0,0.00
2022-05-27T17:00,29.6,22.2,12.2,11,853.0,0.00
2022-05-27T18:00,30.8,21.9,11.3,6,920.0,0.00
2022-05-27T19:00,31.7,21.3,12.0,29,911.0,0.00
2022-05-27T20:00,32.3,20.2,15.8,22,860.0,0.00
2022-05-27T21:00,32.6,18.3,15.9,26,734.0,0.00
2022-05-27T22:00,33.2,17.2,11.8,26,588.0,0.00
2022-05-27T23:00,33.2,17.3,12.2,15,462.0,0.00
2022-05-28T00:00,31.6,20.2,6.4,16,269.0,0.00
2022-05-28T01:00,28.7,16.0,9.4,0,85.0,0.00
2022-05-28T02:00,26.9,14.2,10.2,45,1.0,0.00
2022-05-28T03:00,24.9,15.3,8.8,5,0.0,0.00
2022-05-28T04:00,23.3,16.0,7.2,0,0.0,0.00
2022-05-28T05:00,22.4,17.4,7.4,0,0.0,0.00
2022-05-28T06:00,22.2,17.9,8.7,0,0.0,0.00
2022-05-28T07:00,21.8,17.2,10.2,0,0.0,0.00
2022-05-28T08:00,21.4,15.4,9.7,0,0.0,0.00
2022-05-28T09:00,20.4,15.4,7.8,0,0.0,0.00
2022-05-28T10:00,19.9,15.8,7.7,0,0.0,0.00
2022-05-28T11:00,19.7,15.9,8.3,0,0.0,0.00
2022-05-28T12:00,20.4,17.6,7.0,0,15.0,0.00
2022-05-28T13:00,22.9,19.3,8.7,12,154.0,0.00
2022-05-28T14:00,25.4,21.7,9.0,35,355.0,0.00
2022-05-28T15:00,27.4,22.6,13.6,71,519.0,0.10
2022-05-28T16:00,28.3,22.5,11.3,18,603.0,0.00
2022-05-28T17:00,29.8,22.1,8.3,16,825.0,0.00
2022-05-28T18:00,31.0,22.5,6.9,12,931.0,0.00
2022-05-28T19:00,32.2,21.6,7.6,1,968.0,0.00
2022-05-28T20:00,33.0,20.6,7.9,6,931.0,0.00
2022-05-28T21:00,33.8,19.6,9.1,10,809.0,0.00
2022-05-28T22:00,32.6,21.1,15.8,3,631.0,0.00
2022-05-28T23:00,29.8,24.2,23.4,2,462.0,0.00
2022-05-29T00:00,29.3,23.9,20.1,4,265.0,0.00
2022-05-29T01:00,27.7,23.2,19.2,0,82.0,0.00
2022-05-29T02:00,26.5,23.0,18.7,0,1.0,0.00
2022-05-29T03:00,25.0,23.0,18.2,0,0.0,0.00
2022-05-29T04:00,23.8,23.1,16.3,4,0.0,0.00
2022-05-29T05:00,23.5,22.9,14.0,21,0.0,0.00
2022-05-29T06:00,23.4,22.8,13.8,18,0.0,0.00
2022-05-29T07:00,23.2,22.6,13.8,6,0.0,0.00
2022-05-29T08:00,22.9,22.2,13.6,13,0.0,0.00
2022-05-29T09:00,22.9,22.2,13.4,15,0.0,0.00
2022-05-29T10:00,22.9,22.2,12.2,21,0.0,0.00
2022-05-29T11:00,22.8,22.2,10.8,100,0.0,0.00
2022-05-29T12:00,24.3,22.7,12.3,100,12.0,0.00
2022-05-29T13:00,25.6,22.8,17.7,100,49.0,0.00
2022-05-29T14:00,27.3,22.2,20.3,45,265.0,0.00
2022-05-29T15:00,28.8,21.2,20.7,70,463.0,0.00
2022-05-29T16:00,30.3,20.2,20.1,51,645.0,0.00
2022-05-29T17:00,31.5,19.9,21.3,35,802.0,0.00
2022-05-29T18:00,31.9,20.1,21.6,17,844.0,0.00
2022-05-29T19:00,32.4,19.6,24.2,27,925.0,0.00
2022-05-29T20:00,32.2,19.5,26.2,14,816.0,0.00
2022-05-29T21:00,31.5,19.9,27.1,14,742.0,0.00
2022-05-29T22:00,30.9,19.6,26.9,40,643.0,0.00
2022-05-29T23:00,30.0,19.6,25.6,24,425.0,0.00
2022-05-30T00:00,29.2,20.0,24.0,15,248.0,0.00
2022-05-30T01:00,27.7,21.6,19.2,60,77.0,0.00
2022-05-30T02:00,26.6,22.6,17.6,16,1.0,0.00
2022-05-30T03:00,25.8,22.7,16.4,31,0.0,0.00
2022-05-30T04:00,25.5,23.0,17.4,19,0.0,0.00
2022-05-30T05:00,25.3,22.9,19.0,24,0.0,0.00
2022-05-30T06:00,25.3,22.6,20.3,12,0.0,0.00
2022-05-30T07:00,25.3,22.1,20.9,8,0.0,0.00
2022-05-30T08:00,25.2,21.7,20.8,15,0.0,0.00
2022-05-30T09:00,25.2,21.8,21.3,8,0.0,0.00
2022-05-30T10:00,24.9,22.5,20.1,10,0.0,0.00
2022-05-30T11:00,24.7,22.7,18.9,14,0.0,0.00
2022-05-30T12:00,25.1,22.5,17.7,24,15.0,0.00
2022-05-30T13:00,26.3,22.7,24.4,48,137.0,0.20
2022-05-30T14:00,27.8,22.6,29.2,41,277.0,0.40
2022-05-30T15:00,28.8,22.3,29.0,22,437.0,0.40
2022-05-30T16:00,29.7,21.6,30.3,29,660.0,0.10
2022-05-30T17:00,30.4,21.5,29.4,24,748.0,0.10
2022-05-30T18:00,31.5,21.3,27.6,24,810.0,0.00
2022-05-30T19:00,31.5,21.1,26.6,36,790.0,0.00
2022-05-30T20:00,31.3,21.0,27.9,41,799.0,0.00
2022-05-30T21:00,30.9,21.1,27.8,43,650.0,0.00
2022-05-30T22:00,30.2,21.4,27.4,28,503.0,0.00
2022-05-30T23:00,29.6,21.4,26.4,46,384.0,0.00
2022-05-31T00:00,27.7,22.2,24.5,29,235.0,0.00
2022-05-31T01:00,26.2,23.1,15.6,100,55.0,0.40
2022-05-31T02:00,25.4,23.4,17.2,74,1.0,0.50
2022-05-31T03:00,25.0,23.1,16.5,49,0.0,0.10
2022-05-31T04:00,24.7,23.2,13.3,18,0.0,0.00
2022-05-31T05:00,25.1,23.4,14.6,30,0.0,0.00
2022-05-31T06:00,25.4,23.4,18.8,21,0.0,0.00
2022-05-31T07:00,25.3,23.4,18.5,24,0.0,0.00
2022-05-31T08:00,25.3,23.4,18.6,9,0.0,0.00
2022-05-31T09:00,25.0,23.5,17.2,7,0.0,0.00
2022-05-31T10:00,24.7,23.4,15.7,14,0.0,0.00
2022-05-31T11:00,24.6,23.3,13.2,8,0.0,0.00
2022-05-31T12:00,25.0,23.4,13.0,7,15.0,0.00
2022-05-31T13:00,26.3,23.0,15.3,77,141.0,0.50
2022-05-31T14:00,27.3,23.6,14.4,22,226.0,0.10
2022-05-31T15:00,29.0,23.5,17.4,26,517.0,0.00
2022-05-31T16:00,29.9,23.6,18.4,32,646.0,0.20
2022-05-31T17:00,30.5,23.2,20.4,28,745.0,0.10
2022-05-31T18:00,31.8,22.4,23.0,22,859.0,0.10
2022-05-31T19:00,31.8,22.0,25.0,22,901.0,0.00
2022-05-31T20:00,31.5,22.1,24.5,33,845.0,0.10
2022-05-31T21:00,31.1,22.5,24.7,25,713.0,0.10
2022-05-31T22:00,30.6,22.9,26.0,26,604.0,0.00
2022-05-31T23:00,29.9,23.1,25.7,31,443.0,0.00
2022-06-01T00:00,27.4,23.5,20.7,21,245.0,0.00
2022-06-01T01:00,27.0,23.5,17.1,43,56.0,0.20
2022-06-01T02:00,26.5,23.8,14.3,32,1.0,0.00
2022-06-01T03:00,26.1,23.8,15.0,21,0.0,0.00
2022-06-01T04:00,25.7,23.8,14.0,22,0.0,0.00
2022-06-01T05:00,25.7,23.7,14.0,25,0.0,0.00
2022-06-01T06:00,25.5,23.6,15.3,28,0.0,0.10
2022-06-01T07:00,25.1,23.1,14.6,58,0.0,0.30
2022-06-01T08:00,25.1,23.4,15.3,58,0.0,0.20
2022-06-01T09:00,24.5,23.0,15.9,100,0.0,0.00
2022-06-01T10:00,24.2,22.8,14.8,100,0.0,0.00
2022-06-01T11:00,24.0,22.8,10.9,100,0.0,0.00
2022-06-01T12:00,24.6,23.5,7.6,100,14.0,0.00
2022-06-01T13:00,26.0,23.8,11.4,100,131.0,0.00
2022-06-01T14:00,27.5,23.6,11.0,99,305.0,0.00
2022-06-01T15:00,28.6,23.6,11.5,44,440.0,0.00
2022-06-01T16:00,30.0,23.4,11.5,41,665.0,0.00
2022-06-01T17:00,31.3,22.9,12.5,100,792.0,0.00
2022-06-01T18:00,29.4,21.7,19.9,88,513.0,0.40
2022-06-01T19:00,29.2,22.2,14.8,67,527.0,0.40
2022-06-01T20:00,30.8,22.8,16.3,72,634.0,0.10
2022-06-01T21:00,30.3,21.5,18.3,90,666.0,0.00
2022-06-01T22:00,29.8,22.0,16.1,100,324.0,0.10
2022-06-01T23:00,29.4,21.8,17.6,100,270.0,0.00
2022-06-02T00:00,29.3,21.3,13.8,100,208.0,0.00
2022-06-02T01:00,28.4,21.5,12.7,99,57.0,0.00
2022-06-02T02:00,26.9,21.9,12.5,96,2.0,0.00
2022-06-02T03:00,25.9,22.4,10.9,89,0.0,0.00
2022-06-02T04:00,25.4,22.8,11.6,28,0.0,0.00
2022-06-02T05:00,24.8,23.0,9.1,98,0.0,0.00
2022-06-02T06:00,23.9,23.0,7.1,97,0.0,0.00
2022-06-02T07:00,24.6,22.9,2.5,100,0.0,0.00
2022-06-02T08:00,23.5,22.7,5.8,99,0.0,0.00
2022-06-02T09:00,23.1,22.6,5.9,100,0.0,0.00
2022-06-02T10:00,22.9,22.4,6.6,95,0.0,0.00
2022-06-02T11:00,23.0,22.4,5.6,71,0.0,0.00
2022-06-02T12:00,23.8,22.8,4.3,13,15.0,0.00
2022-06-02T13:00,25.7,23.3,8.7,95,143.0,0.00
2022-06-02T14:00,27.5,22.8,11.2,28,340.0,0.00
2022-06-02T15:00,28.8,22.2,14.8,51,529.0,0.10
2022-06-02T16:00,28.0,21.3,18.5,90,598.0,0.60
2022-06-02T17:00,27.6,21.7,12.7,100,508.0,0.10
2022-06-02T18:00,29.1,21.4,10.0,75,640.0,0.00
2022-06-02T19:00,31.1,20.4,9.9,34,931.0,0.00
2022-06-02T20:00,32.1,19.7,8.3,40,862.0,0.00
2022-06-02T21:00,32.7,19.3,6.9,74,788.0,0.00
2022-06-02T22:00,32.9,19.0,6.7,14,651.0,0.00
2022-06-02T23:00,32.8,18.8,5.9,56,466.0,0.00
2022-06-03T00:00,26.9,22.3,12.3,36,272.0,0.00
2022-06-03T01:00,26.4,21.9,6.0,16,77.0,0.00
2022-06-03T02:00,25.8,22.2,3.7,18,2.0,0.00
2022-06-03T03:00,25.3,22.1,7.6,1,0.0,0.00
2022-06-03T04:00,24.6,22.2,6.8,6,0.0,0.00
2022-06-03T05:00,24.2,22.0,6.6,1,0.0,0.00
2022-06-03T06:00,23.7,21.8,5.9,23,0.0,0.00
2022-06-03T07:00,23.1,22.0,5.5,76,0.0,0.00
2022-06-03T08:00,22.4,21.3,5.6,40,0.0,0.00
2022-06-03T09:00,22.1,18.3,8.6,0,0.0,0.00
2022-06-03T10:00,21.8,16.7,8.5,37,0.0,0.00
2022-06-03T11:00,21.5,16.8,9.0,30,0.0,0.00
2022-06-03T12:00,21.7,18.6,13.0,42,16.0,0.00
2022-06-03T13:00,23.3,19.7,11.9,54,149.0,0.00
2022-06-03T14:00,25.5,20.5,17.1,79,342.0,0.00
2022-06-03T15:00,27.1,20.2,14.5,61,466.0,0.00
2022-06-03T16:00,28.6,19.8,11.3,72,613.0,0.00
2022-06-03T17:00,29.9,19.2,12.3,58,674.0,0.00
2022-06-03T18:00,31.4,18.8,13.8,43,829.0,0.00
2022-06-03T19:00,32.5,18.7,14.8,16,891.0,0.00
2022-06-03T20:00,33.1,18.5,13.2,15,873.0,0.00
2022-06-03T21:00,33.5,18.4,13.4,23,804.0,0.00
2022-06-03T22:00,32.6,17.9,15.6,14,615.0,0.00
2022-06-03T23:00,32.4,17.2,14.2,14,451.0,0.00
2022-06-04T00:00,29.5,18.7,14.3,9,260.0,0.00
2022-06-04T01:00,28.4,18.9,10.8,11,84.0,0.00
2022-06-04T02:00,26.7,19.1,5.9,2,2.0,0.00
2022-06-04T03:00,25.5,19.3,5.4,1,0.0,0.00
2022-06-04T04:00,24.8,19.9,5.8,63,0.0,0.00
2022-06-04T05:00,24.8,21.1,5.4,0,0.0,0.00
2022-06-04T06:00,24.0,20.5,3.7,2,0.0,0.00
2022-06-04T07:00,23.3,20.2,5.8,10,0.0,0.00
2022-06-04T08:00,22.8,19.9,5.1,15,0.0,0.00
2022-06-04T09:00,22.7,19.6,4.9,30,0.0,0.00
2022-06-04T10:00,22.7,19.4,5.6,42,0.0,0.00
2022-06-04T11:00,22.6,19.5,5.1,58,0.0,0.00
2022-06-04T12:00,23.1,20.4,12.8,28,13.0,0.00
2022-06-04T13:00,24.1,20.8,6.5,50,92.0,0.00
2022-06-04T14:00,25.2,20.9,10.4,86,233.0,1.10
2022-06-04T15:00,24.1,21.3,10.7,55,297.0,4.00
2022-06-04T16:00,26.0,21.7,5.2,59,550.0,0.10
2022-06-04T17:00,27.4,21.7,2.1,46,620.0,0.00
2022-06-04T18:00,29.0,21.6,5.8,4,796.0,0.00
2022-06-04T19:00,30.5,21.3,7.3,5,953.0,0.00
2022-06-04T20:00,31.3,21.1,4.1,12,912.0,0.00
2022-06-04T21:00,31.5,20.8,2.3,26,792.0,0.00
2022-06-04T22:00,30.7,20.3,6.0,75,492.0,0.00
2022-06-04T23:00,28.3,21.4,13.1,100,309.0,0.80
2022-06-05T00:00,25.9,22.5,6.8,100,137.0,0.00
2022-06-05T01:00,25.4,21.9,2.5,91,30.0,0.10
2022-06-05T02:00,25.1,21.9,5.1,96,2.0,0.00
2022-06-05T03:00,24.5,22.1,4.0,26,0.0,0.00
2022-06-05T04:00,24.0,22.2,4.7,66,0.0,0.00
2022-06-05T05:00,23.7,22.5,8.0,45,0.0,0.00
2022-06-05T06:00,23.4,22.7,5.9,75,0.0,0.00
2022-06-05T07:00,23.4,22.7,6.6,82,0.0,0.00
2022-06-05T08:00,22.7,22.2,6.1,0,0.0,0.00
2022-06-05T09:00,22.9,22.3,6.9,0,0.0,0.00
2022-06-05T10:00,22.8,22.2,6.8,0,0.0,0.00
2022-06-05T11:00,22.1,21.7,6.6,0,0.0,0.00
2022-06-05T12:00,23.2,22.6,3.6,20,16.0,0.00
2022-06-05T13:00,25.1,23.3,1.8,9,148.0,0.00
2022-06-05T14:00,26.7,23.7,6.3,87,325.0,0.10
2022-06-05T15:00,28.5,23.0,10.5,32,490.0,0.10
2022-06-05T16:00,30.0,22.3,10.0,23,674.0,0.00
2022-06-05T17:00,31.3,21.8,8.7,52,825.0,0.00
2022-06-05T18:00,32.1,21.5,10.0,76,887.0,0.10
2022-06-05T19:00,32.5,21.3,11.3,61,805.0,0.00
2022-06-05T20:00,32.5,21.4,11.3,53,701.0,0.00
2022-06-05T21:00,32.9,21.2,13.6,67,698.0,0.00
2022-06-05T22:00,31.5,21.8,17.1,70,582.0,1.00
2022-06-05T23:00,31.4,21.3,17.0,54,369.0,0.00
2022-06-06T00:00,31.1,20.8,13.5,100,204.0,0.00
2022-06-06T01:00,29.5,21.6,17.4,100,44.0,0.00
2022-06-06T02:00,27.6,22.7,14.2,100,1.0,0.00
2022-06-06T03:00,26.7,23.2,16.5,100,0.0,0.00
2022-06-06T04:00,26.6,23.2,22.9,100,0.0,0.00
2022-06-06T05:00,26.3,23.0,12.4,99,0.0,0.00
2022-06-06T06:00,26.2,22.9,15.3,100,0.0,0.00
2022-06-06T07:00,26.1,22.7,18.0,100,0.0,0.00
2022-06-06T08:00,25.8,22.4,17.1,100,0.0,0.00
2022-06-06T09:00,25.5,22.0,17.7,99,0.0,0.00
2022-06-06T10:00,25.1,21.9,15.8,64,0.0,0.00
2022-06-06T11:00,24.9,21.9,14.4,14,0.0,0.00
2022-06-06T12:00,25.4,23.0,17.5,33,16.0,0.00
2022-06-06T13:00,27.5,23.0,21.8,100,121.0,0.00
2022-06-06T14:00,28.4,22.9,24.2,29,217.0,0.10
2022-06-06T15:00,30.2,22.3,25.6,48,491.0,0.00
2022-06-06T16:00,31.1,22.0,23.4,66,565.0,0.00
2022-06-06T17:00,32.3,21.6,21.4,97,737.0,0.00
2022-06-06T18:00,33.3,20.8,22.3,95,874.0,0.00
2022-06-06T19:00,33.4,21.2,22.5,41,872.0,0.00
2022-06-06T20:00,33.8,20.6,24.2,30,885.0,0.00
2022-06-06T21:00,33.3,20.5,25.6,59,770.0,0.00
2022-06-06T22:00,32.0,20.6,26.8,99,620.0,0.00
2022-06-06T23:00,31.1,20.6,26.5,84,484.0,0.00
2022-06-07T00:00,29.6,22.3,23.3,0,281.0,0.00
2022-06-07T01:00,28.3,22.0,23.1,13,85.0,0.00
2022-06-07T02:00,27.4,21.9,17.2,4,2.0,0.00
2022-06-07T03:00,26.8,22.1,18.6,4,0.0,0.00
2022-06-07T04:00,26.3,22.2,18.8,1,0.0,0.00
2022-06-07T05:00,25.9,22.1,16.8,4,0.0,0.00
2022-06-07T06:00,25.6,22.1,17.5,8,0.0,0.00
2022-06-07T07:00,25.4,22.0,15.9,24,0.0,0.00
2022-06-07T08:00,25.4,22.0,14.7,39,0.0,0.00
2022-06-07T09:00,25.5,22.1,14.8,100,0.0,0.00
2022-06-07T10:00,25.9,22.0,14.4,100,0.0,0.00
2022-06-07T11:00,26.0,21.9,11.9,100,0.0,0.00
2022-06-07T12:00,26.5,22.7,13.6,100,9.0,0.00
2022-06-07T13:00,27.1,22.7,14.4,100,57.0,0.00
2022-06-07T14:00,28.5,22.4,21.0,42,210.0,0.00
2022-06-07T15:00,30.1,21.9,22.8,66,472.0,0.00
2022-06-07T16:00,31.4,21.5,21.2,53,598.0,0.00
2022-06-07T17:00,32.4,21.2,19.9,64,764.0,0.00
2022-06-07T18:00,33.1,20.8,19.1,60,759.0,0.00
2022-06-07T19:00,33.6,21.2,18.6,9,900.0,0.00
2022-06-07T20:00,33.8,21.2,19.6,0,918.0,0.00
2022-06-07T21:00,33.8,21.4,19.8,1,830.0,0.00
2022-06-07T22:00,33.1,21.4,21.4,6,680.0,0.00
2022-06-07T23:00,31.8,21.5,24.0,5,485.0,0.00
2022-06-08T00:00,31.1,22.1,20.5,0,284.0,0.00
2022-06-08T01:00,29.3,22.1,21.6,17,84.0,0.00
2022-06-08T02:00,28.0,23.2,19.3,4,3.0,0.00
2022-06-08T03:00,27.3,23.8,18.8,1,0.0,0.00
2022-06-08T04:00,26.9,24.2,16.0,13,0.0,0.00
2022-06-08T05:00,26.7,24.0,14.4,7,0.0,0.00
2022-06-08T06:00,26.6,23.2,14.8,39,0.0,0.00
2022-06-08T07:00,26.6,23.2,14.0,42,0.0,0.00
2022-06-08T08:00,26.4,23.5,14.8,26,0.0,0.00
2022-06-08T09:00,26.1,23.6,15.5,15,0.0,0.00
2022-06-08T10:00,25.7,23.5,14.4,41,0.0,0.00
2022-06-08T11:00,25.6,23.5,11.2,15,0.0,0.00
2022-06-08T12:00,26.7,24.8,14.0,33,16.0,0.00
2022-06-08T13:00,27.7,24.0,16.3,24,124.0,0.00
2022-06-08T14:00,28.9,23.5,21.7,55,310.0,0.50
2022-06-08T15:00,30.1,23.4,21.4,57,434.0,0.20
2022-06-08T16:00,31.7,22.2,21.1,39,589.0,0.00
2022-06-08T17:00,33.0,21.7,18.8,37,778.0,0.00
2022-06-08T18:00,34.2,21.1,9.3,38,889.0,0.00
2022-06-08T19:00,34.8,20.7,6.8,14,879.0,0.00
2022-06-08T20:00,35.4,20.0,10.0,8,914.0,0.00
2022-06-08T21:00,35.8,20.1,9.8,13,798.0,0.00
2022-06-08T22:00,35.1,20.4,12.0,34,594.0,0.00
2022-06-08T23:00,33.3,22.1,20.2,74,434.0,0.00
2022-06-09T00:00,30.6,24.2,22.5,70,281.0,0.00
2022-06-09T01:00,30.1,24.1,19.5,32,85.0,0.00
2022-06-09T02:00,28.8,24.1,18.4,13,3.0,0.00
2022-06-09T03:00,27.8,24.7,18.4,95,0.0,0.00
2022-06-09T04:00,27.1,25.0,18.0,6,0.0,0.00
2022-06-09T05:00,26.6,25.0,14.1,9,0.0,0.00
2022-06-09T06:00,26.3,24.9,13.1,7,0.0,0.00
2022-06-09T07:00,25.9,24.8,10.8,3,0.0,0.00
2022-06-09T08:00,25.3,24.7,5.6,100,0.0,0.00
2022-06-09T09:00,25.5,24.7,3.6,100,0.0,0.00
2022-06-09T10:00,25.5,24.8,2.9,100,0.0,0.00
2022-06-09T11:00,26.2,24.5,2.2,100,0.0,0.00
2022-06-09T12:00,26.2,24.7,6.9,100,9.0,0.00
2022-06-09T13:00,27.1,24.0,8.2,62,116.0,0.20
2022-06-09T14:00,27.9,23.7,5.3,49,235.0,0.40
2022-06-09T15:00,29.3,23.3,5.1,45,474.0,0.10
2022-06-09T16:00,30.9,22.8,5.4,27,653.0,0.00
